Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_risk
14131,649,1,187.87,1,1,1,111,Lost,Low
14132,2,11,3586.03,4,4,4,444,Champions,Low
14133,130,4,911.14,2,3,3,233,Need Attention,High
14134,383,15,11123.35,1,4,4,144,At Risk,High
14135,2,24,9643.92,4,4,4,444,Champions,Low
14136,401,5,1570.81,1,3,3,133,At Risk,High
14137,696,1,332.7,1,1,1,111,Lost,Low
14138,2,2,982.38,4,2,3,423,Loyal,Low
14139,46,4,1086.8,3,3,3,333,Champions,Low
14140,4,2,935.05,4,2,3,423,Loyal,Low
14141,3,4,915.13,4,3,3,433,Champions,Low
14142,373,2,983.15,2,2,3,223,Need Attention,Low
14143,134,1,115.8,2,1,1,211,Lost,Low
14144,486,1,30.6,1,1,1,111,Lost,Low
14145,47,7,7600.05,3,4,4,344,Champions,Low
14146,9,12,9450.3,4,4,4,444,Champions,Low
14147,78,9,2590.2,3,4,4,344,Champions,Low
14148,234,2,466.29,2,2,2,222,Need Attention,Low
14149,221,1,446.62,2,1,2,212,Lost,Low
14150,36,2,658.64,3,2,2,322,Loyal,Low
14151,673,2,679.45,1,2,2,122,Lost,Low
14152,75,7,1997.34,3,4,3,343,Champions,Low
14153,483,1,233.4,1,1,1,111,Lost,Low
14154,239,8,6460.7,2,4,4,244,Need Attention,High
14155,266,1,118.75,2,1,1,211,Lost,Low
14156,10,156,313946.37,4,4,4,444,Champions,Low
14157,20,5,1002.78,4,3,3,433,Champions,Low
14158,40,1,507.66,3,1,2,312,Promising,Low
14159,20,20,7938.01,4,4,4,444,Champions,Low
14160,610,7,8421.47,1,4,4,144,At Risk,High
14161,216,7,3318.88,2,4,4,244,Need Attention,High
14162,174,2,289.36,2,2,1,221,Need Attention,Low
14163,87,5,2594.62,3,3,4,334,Champions,Low
14164,71,2,1631.77,3,2,3,323,Loyal,Low
14165,276,1,122.54,2,1,1,211,Lost,Low
14166,505,2,256.85,1,2,1,121,Lost,Low
14167,39,8,1296.49,3,4,3,343,Champions,Low
14168,421,2,370.45,1,2,2,122,Lost,Low
14169,431,2,624.43,1,2,2,122,Lost,Low
14170,375,3,597.33,2,2,2,222,Need Attention,Low
14171,98,2,498.79,2,2,2,222,Need Attention,Low
14172,605,3,402.72,1,2,2,122,Lost,Low
14173,11,6,586.0,4,3,2,432,Loyal,Low
14174,33,1,134.46,3,1,1,311,Promising,Low
14175,60,8,7678.88,3,4,4,344,Champions,Low
14176,297,5,916.01,2,3,3,233,Need Attention,High
14177,86,13,2229.34,3,4,3,343,Champions,Low
14178,9,7,1620.93,4,4,3,443,Champions,Low
14179,41,2,719.78,3,2,2,322,Loyal,Low
14180,11,33,6319.25,4,4,4,444,Champions,Low
14181,411,2,310.55,1,2,1,121,Lost,Low
14182,444,4,678.77,1,3,2,132,At Risk,High
14183,411,2,286.29,1,2,1,121,Lost,Low
14184,67,1,452.89,3,1,2,312,Promising,Low
14185,331,1,197.65,2,1,1,211,Lost,Low
14186,427,5,1550.63,1,3,3,133,At Risk,High
14187,474,1,123.5,1,1,1,111,Lost,Low
14188,31,6,2054.36,3,3,3,333,Champions,Low
14189,2,16,5814.39,4,4,4,444,Champions,Low
14190,666,1,79.9,1,1,1,111,Lost,Low
14191,2,15,4817.66,4,4,4,444,Champions,Low
14192,388,1,293.74,1,1,1,111,Lost,Low
14193,68,3,1210.19,3,2,3,323,Loyal,Low
14194,5,36,18670.59,4,4,4,444,Champions,Low
14195,202,6,2615.6,2,3,4,234,Need Attention,High
14196,107,1,335.52,2,1,1,211,Lost,Low
14197,411,1,390.05,1,1,2,112,Lost,Low
14198,18,9,1569.73,4,4,3,443,Champions,Low
14199,218,4,1091.7,2,3,3,233,Need Attention,High
14200,617,1,379.2,1,1,2,112,Lost,Low
14201,60,10,1193.54,3,4,3,343,Champions,Low
14202,381,3,847.76,1,2,2,122,Lost,Low
14203,397,1,339.34,1,1,1,111,Lost,Low
14204,2,4,1062.96,4,3,3,433,Champions,Low
14205,17,9,2414.2,4,4,4,444,Champions,Low
14206,239,3,1185.01,2,2,3,223,Need Attention,Low
14207,688,1,157.8,1,1,1,111,Lost,Low
14208,95,2,567.05,3,2,2,322,Loyal,Low
14209,11,15,4993.27,4,4,4,444,Champions,Low
14210,106,16,5861.52,2,4,4,244,Need Attention,High
14211,53,18,4402.29,3,4,4,344,Champions,Low
14212,90,2,2190.14,3,2,3,323,Loyal,Low
14213,405,1,1192.2,1,1,3,113,Lost,Low
14214,31,5,1004.38,3,3,3,333,Champions,Low
14215,12,9,3416.33,4,4,4,444,Champions,Low
14216,3,5,2150.04,4,3,3,433,Champions,Low
14217,2,23,3416.89,4,4,4,444,Champions,Low
14218,43,1,169.48,3,1,1,311,Promising,Low
14219,4,3,633.83,4,2,2,422,Loyal,Low
14220,247,4,1515.0,2,3,3,233,Need Attention,High
14221,42,17,6517.49,3,4,4,344,Champions,Low
14222,177,1,683.17,2,1,2,212,Lost,Low
14223,92,3,991.13,3,2,3,323,Loyal,Low
14224,110,9,1897.9,2,4,3,243,Need Attention,High
14225,435,4,2037.02,1,3,3,133,At Risk,High
14226,29,6,3002.53,3,3,4,334,Champions,Low
14227,26,15,6368.71,4,4,4,444,Champions,Low
14228,438,3,745.5,1,2,2,122,Lost,Low
14229,52,7,2594.04,3,4,4,344,Champions,Low
14230,436,3,979.8,1,2,3,123,Lost,Low
14231,184,4,1235.62,2,3,3,233,Need Attention,High
14232,43,5,2048.07,3,3,3,333,Champions,Low
14233,49,7,2904.27,3,4,4,344,Champions,Low
14234,22,4,775.46,4,3,2,432,Loyal,Low
14235,75,9,4717.99,3,4,4,344,Champions,Low
14236,81,5,1744.64,3,3,3,333,Champions,Low
14237,373,2,632.14,2,2,2,222,Need Attention,Low
14238,326,3,434.23,2,2,2,222,Need Attention,Low
14239,43,21,4263.17,3,4,4,344,Champions,Low
14240,30,3,1247.49,3,2,3,323,Loyal,Low
14241,184,2,333.7,2,2,1,221,Need Attention,Low
14242,235,2,280.55,2,2,1,221,Need Attention,Low
14243,9,17,7431.05,4,4,4,444,Champions,Low
14244,661,1,366.42,1,1,2,112,Lost,Low
14245,220,2,1693.45,2,2,3,223,Need Attention,Low
14246,111,3,1474.06,2,2,3,223,Need Attention,Low
14247,278,5,772.66,2,3,2,232,Need Attention,High
14248,318,3,1032.95,2,2,3,223,Need Attention,Low
14249,411,12,5625.46,1,4,4,144,At Risk,High
14250,7,3,1904.05,4,2,3,423,Loyal,Low
14251,2,5,2879.7,4,3,4,434,Champions,Low
14252,381,1,350.99,1,1,2,112,Lost,Low
14253,493,2,363.4,1,2,2,122,Lost,Low
14254,433,1,601.03,1,1,2,112,Lost,Low
14255,546,1,1000.63,1,1,3,113,Lost,Low
14256,260,5,2473.99,2,3,4,234,Need Attention,High
14257,64,9,5954.45,3,4,4,344,Champions,Low
14258,9,25,32051.34,4,4,4,444,Champions,Low
14259,142,1,120.0,2,1,1,211,Lost,Low
14260,471,3,824.28,1,2,2,122,Lost,Low
14261,51,2,1163.45,3,2,3,323,Loyal,Low
14262,8,8,2618.23,4,4,4,444,Champions,Low
14263,423,1,322.93,1,1,1,111,Lost,Low
14264,155,6,1517.36,2,3,3,233,Need Attention,High
14265,109,4,1373.35,2,3,3,233,Need Attention,High
14266,428,1,40.56,1,1,1,111,Lost,Low
14267,163,3,1516.24,2,2,3,223,Need Attention,Low
14268,471,1,354.85,1,1,2,112,Lost,Low
14269,439,1,295.73,1,1,1,111,Lost,Low
14270,332,1,492.65,2,1,2,212,Lost,Low
14271,226,2,219.13,2,2,1,221,Need Attention,Low
14272,74,4,920.81,3,3,3,333,Champions,Low
14273,51,4,559.97,3,3,2,332,Loyal,Low
14274,686,1,256.6,1,1,1,111,Lost,Low
14275,396,6,1189.38,1,3,3,133,At Risk,High
14276,99,7,2102.68,2,4,3,243,Need Attention,High
14277,15,9,17225.81,4,4,4,444,Champions,Low
14278,410,1,205.83,1,1,1,111,Lost,Low
14279,521,2,191.86,1,2,1,121,Lost,Low
14280,197,1,134.04,2,1,1,211,Lost,Low
14281,408,1,245.15,1,1,1,111,Lost,Low
14282,3,25,7849.66,4,4,4,444,Champions,Low
14283,463,4,628.44,1,3,2,132,At Risk,High
14284,31,3,1299.65,3,2,3,323,Loyal,Low
14285,21,8,3284.42,4,4,4,444,Champions,Low
14286,24,7,8479.76,4,4,4,444,Champions,Low
14287,8,3,176.63,4,2,1,421,Loyal,Low
14288,213,1,426.6,2,1,2,212,Lost,Low
14289,9,6,911.26,4,3,3,433,Champions,Low
14290,11,8,4516.56,4,4,4,444,Champions,Low
14291,2,23,7904.1,4,4,4,444,Champions,Low
14292,8,16,9226.25,4,4,4,444,Champions,Low
14293,3,9,3267.93,4,4,4,444,Champions,Low
14294,407,1,375.34,1,1,2,112,Lost,Low
14295,40,5,2362.91,3,3,4,334,Champions,Low
14296,421,2,456.4,1,2,2,122,Lost,Low
14297,18,4,1305.33,4,3,3,433,Champions,Low
14298,8,82,91194.49,4,4,4,444,Champions,Low
14299,8,27,14499.49,4,4,4,444,Champions,Low
14300,19,1,43.2,4,1,1,411,Promising,Low
14301,117,4,1992.18,2,3,3,233,Need Attention,High
14302,431,3,742.9,1,2,2,122,Lost,Low
14303,407,2,277.94,1,2,1,121,Lost,Low
14304,223,3,1725.01,2,2,3,223,Need Attention,Low
14305,71,3,1858.96,3,2,3,323,Loyal,Low
14306,51,6,3151.4,3,3,4,334,Champions,Low
14307,89,10,5071.03,3,4,4,344,Champions,Low
14308,549,2,1147.02,1,2,3,123,Lost,Low
14309,8,11,3780.81,4,4,4,444,Champions,Low
14310,433,1,492.1,1,1,2,112,Lost,Low
14311,243,2,516.45,2,2,2,222,Need Attention,Low
14312,47,11,3090.29,3,4,4,344,Champions,Low
14314,107,2,229.8,2,2,1,221,Need Attention,Low
14315,45,8,3197.82,3,4,4,344,Champions,Low
14316,422,5,1370.34,1,3,3,133,At Risk,High
14317,65,1,508.58,3,1,2,312,Promising,Low
14318,460,1,158.02,1,1,1,111,Lost,Low
14319,424,1,494.85,1,1,2,112,Lost,Low
14320,207,5,1346.75,2,3,3,233,Need Attention,High
14321,11,7,2218.06,4,4,3,443,Champions,Low
14322,429,4,474.1,1,3,2,132,At Risk,High
14323,115,2,605.06,2,2,2,222,Need Attention,Low
14324,410,2,701.61,1,2,2,122,Lost,Low
14325,570,1,245.48,1,1,1,111,Lost,Low
14326,242,3,940.98,2,2,3,223,Need Attention,Low
14327,163,6,1894.93,2,3,3,233,Need Attention,High
14328,438,1,445.05,1,1,2,112,Lost,Low
14329,17,15,9927.22,4,4,4,444,Champions,Low
14330,624,1,200.63,1,1,1,111,Lost,Low
14331,124,2,462.66,2,2,2,222,Need Attention,Low
14332,23,5,1943.51,4,3,3,433,Champions,Low
14333,68,1,415.2,3,1,2,312,Promising,Low
14334,17,12,4318.48,4,4,4,444,Champions,Low
14335,16,2,468.26,4,2,2,422,Loyal,Low
14336,17,4,1614.91,4,3,3,433,Champions,Low
14338,161,3,928.1,2,2,3,223,Need Attention,Low
14339,243,2,620.27,2,2,2,222,Need Attention,Low
14340,219,1,134.7,2,1,1,211,Lost,Low
14341,45,18,4467.32,3,4,4,344,Champions,Low
14342,21,6,918.44,4,3,3,433,Champions,Low
14343,421,4,1088.91,1,3,3,133,At Risk,High
14344,127,20,3333.7,2,4,4,244,Need Attention,High
14345,39,1,108.98,3,1,1,311,Promising,Low
14346,121,5,2315.75,2,3,4,234,Need Attention,High
14347,737,1,82.6,1,1,1,111,Lost,Low
14348,260,1,409.57,2,1,2,212,Lost,Low
14349,10,1,133.5,4,1,1,411,Promising,Low
14350,274,3,972.03,2,2,3,223,Need Attention,Low
14351,165,1,51.0,2,1,1,211,Lost,Low
14352,157,4,1078.96,2,3,3,233,Need Attention,High
14353,215,3,376.5,2,2,2,222,Need Attention,Low
14354,6,2,163.62,4,2,1,421,Loyal,Low
14355,366,3,1014.45,2,2,3,223,Need Attention,Low
14356,80,2,701.23,3,2,2,322,Loyal,Low
14357,43,1,225.77,3,1,1,311,Promising,Low
14358,389,2,400.06,1,2,2,122,Lost,Low
14359,19,3,912.18,4,2,3,423,Loyal,Low
14360,32,4,2128.23,3,3,3,333,Champions,Low
14361,579,1,214.71,1,1,1,111,Lost,Low
14362,22,1,161.2,4,1,1,411,Promising,Low
14363,402,2,227.47,1,2,1,121,Lost,Low
14364,109,8,3717.35,2,4,4,244,Need Attention,High
14365,395,2,634.68,1,2,2,122,Lost,Low
14366,525,1,136.0,1,1,1,111,Lost,Low
14367,8,16,9261.52,4,4,4,444,Champions,Low
14368,320,1,155.0,2,1,1,211,Lost,Low
14369,642,2,469.13,1,2,2,122,Lost,Low
14370,451,6,1175.78,1,3,3,133,At Risk,High
14371,295,1,100.5,2,1,1,211,Lost,Low
14372,443,2,860.08,1,2,2,122,Lost,Low
14373,358,1,76.55,2,1,1,211,Lost,Low
14374,541,1,108.0,1,1,1,111,Lost,Low
14375,185,3,1132.99,2,2,3,223,Need Attention,Low
14376,683,1,215.46,1,1,1,111,Lost,Low
14377,191,2,617.05,2,2,2,222,Need Attention,Low
14378,622,1,131.25,1,1,1,111,Lost,Low
14379,44,4,1268.91,3,3,3,333,Champions,Low
14380,682,1,48.96,1,1,1,111,Lost,Low
14381,52,2,631.34,3,2,2,322,Loyal,Low
14382,26,2,1246.8,4,2,3,423,Loyal,Low
14383,38,3,1247.69,3,2,3,323,Loyal,Low
14384,501,1,58.5,1,1,1,111,Lost,Low
14385,9,3,202.11,4,2,1,421,Loyal,Low
14386,297,1,142.4,2,1,1,211,Lost,Low
14387,33,3,1770.56,3,2,3,323,Loyal,Low
14388,10,16,6701.0,4,4,4,444,Champions,Low
14389,65,5,1898.01,3,3,3,333,Champions,Low
14390,10,13,6399.83,4,4,4,444,Champions,Low
14391,577,1,135.6,1,1,1,111,Lost,Low
14392,432,1,266.4,1,1,1,111,Lost,Low
14393,218,1,67.95,2,1,1,211,Lost,Low
14394,565,1,93.8,1,1,1,111,Lost,Low
14395,2,20,8208.01,4,4,4,444,Champions,Low
14396,65,7,2121.93,3,4,3,343,Champions,Low
14397,3,19,2612.96,4,4,4,444,Champions,Low
14398,401,2,707.79,1,2,2,122,Lost,Low
14399,394,8,2113.16,1,4,3,143,At Risk,High
14400,149,3,1732.47,2,2,3,223,Need Attention,Low
14401,4,22,6795.9,4,4,4,444,Champions,Low
14402,652,1,285.6,1,1,1,111,Lost,Low
14403,130,6,1880.51,2,3,3,233,Need Attention,High
14404,34,13,2899.11,3,4,4,344,Champions,Low
14405,387,1,195.0,1,1,1,111,Lost,Low
14406,119,1,156.75,2,1,1,211,Lost,Low
14407,107,6,2157.73,2,3,3,233,Need Attention,High
14408,11,11,4109.77,4,4,4,444,Champions,Low
14409,71,9,3756.09,3,4,4,344,Champions,Low
14410,92,11,2651.14,3,4,4,344,Champions,High
14411,311,1,1063.0,2,1,3,213,Lost,Low
14412,43,3,1426.19,3,2,3,323,Loyal,Low
14413,362,4,770.37,2,3,2,232,Need Attention,High
14414,92,8,2399.33,3,4,4,344,Champions,High
14415,1,23,12091.6,4,4,4,444,Champions,Low
14416,22,2,490.22,4,2,2,422,Loyal,Low
14417,388,1,604.2,1,1,2,112,Lost,Low
14418,4,3,1937.25,4,2,3,423,Loyal,Low
14419,11,7,1260.91,4,4,3,443,Champions,Low
14420,99,4,1639.17,2,3,3,233,Need Attention,High
14421,57,6,2469.37,3,3,4,334,Champions,Low
14422,1,19,10271.52,4,4,4,444,Champions,Low
14423,218,3,916.61,2,2,3,223,Need Attention,Low
14424,18,1,322.08,4,1,1,411,Promising,Low
14425,435,3,661.39,1,2,2,122,Lost,Low
14426,24,17,11727.94,4,4,4,444,Champions,Low
14427,50,4,1263.52,3,3,3,333,Champions,Low
14428,7,5,1244.83,4,3,3,433,Champions,Low
14429,404,1,516.28,1,1,2,112,Lost,Low
14430,512,3,1220.9,1,2,3,123,Lost,Low
14431,303,4,2614.2,2,3,4,234,Need Attention,High
14432,10,6,2255.51,4,3,3,433,Champions,Low
14433,466,1,289.6,1,1,1,111,Lost,Low
14434,22,6,1372.8,4,3,3,433,Champions,Low
14435,502,1,90.42,1,1,1,111,Lost,Low
14436,99,2,271.7,2,2,1,221,Need Attention,Low
14437,366,5,958.84,2,3,3,233,Need Attention,High
14438,306,1,131.9,2,1,1,211,Lost,Low
14439,320,5,9443.04,2,3,4,234,Need Attention,High
14440,8,13,6638.73,4,4,4,444,Champions,Low
14441,1,11,4611.69,4,4,4,444,Champions,Low
14442,205,7,5367.02,2,4,4,244,Need Attention,High
14443,54,5,2386.47,3,3,4,334,Champions,Low
14444,456,1,132.04,1,1,1,111,Lost,Low
14445,456,1,221.65,1,1,1,111,Lost,Low
14446,1,5,1241.31,4,3,3,433,Champions,Low
14447,19,6,1711.73,4,3,3,433,Champions,Low
14448,9,2,375.35,4,2,2,422,Loyal,Low
14449,19,8,2482.8,4,4,4,444,Champions,Low
14450,181,7,1128.44,2,4,3,243,Need Attention,High
14451,60,12,3308.77,3,4,4,344,Champions,Low
14452,11,4,665.59,4,3,2,432,Loyal,Low
14453,190,1,119.93,2,1,1,211,Lost,Low
14454,376,5,977.3,2,3,3,233,Need Attention,High
14455,432,4,628.21,1,3,2,132,At Risk,High
14456,5,9,3062.4,4,4,4,444,Champions,Low
14457,311,1,113.64,2,1,1,211,Lost,Low
14458,381,1,237.42,1,1,1,111,Lost,Low
14459,155,2,5375.74,2,2,4,224,Need Attention,Low
14460,110,9,1093.5,2,4,3,243,Need Attention,High
14461,148,13,6713.5,2,4,4,244,Need Attention,High
14462,66,12,2270.01,3,4,3,343,Champions,Low
14463,98,4,786.57,2,3,2,232,Need Attention,High
14464,568,2,111.0,1,2,1,121,Lost,Low
14465,247,11,3946.03,2,4,4,244,Need Attention,High
14466,29,13,4646.9,3,4,4,344,Champions,Low
14467,18,12,2220.99,4,4,3,443,Champions,Low
14468,734,1,204.24,1,1,1,111,Lost,Low
14469,416,4,2112.21,1,3,3,133,At Risk,High
14470,12,3,712.04,4,2,2,422,Loyal,Low
14471,591,2,400.95,1,2,2,122,Lost,Low
14472,104,9,2228.22,2,4,3,243,Need Attention,High
14473,74,2,234.34,3,2,1,321,Loyal,Low
14474,46,2,1278.08,3,2,3,323,Loyal,Low
14475,72,4,1151.15,3,3,3,333,Champions,Low
14476,257,1,215.7,2,1,1,211,Lost,Low
14477,20,7,1969.6,4,4,3,443,Champions,Low
14478,382,4,1276.66,1,3,3,133,At Risk,High
14479,254,4,1299.11,2,3,3,233,Need Attention,High
14480,11,4,1299.52,4,3,3,433,Champions,Low
14481,165,5,2311.49,2,3,4,234,Need Attention,High
14482,18,12,4357.91,4,4,4,444,Champions,Low
14483,282,2,257.1,2,2,1,221,Need Attention,Low
14484,50,4,1070.98,3,3,3,333,Champions,Low
14485,39,1,165.75,3,1,1,311,Promising,Low
14486,512,2,175.5,1,2,1,121,Lost,Low
14487,27,7,1453.61,3,4,3,343,Champions,Low
14488,68,1,1064.28,3,1,3,313,Promising,Low
14489,207,4,1574.93,2,3,3,233,Need Attention,High
14490,406,2,1273.47,1,2,3,123,Lost,Low
14491,175,2,468.13,2,2,2,222,Need Attention,Low
14492,430,7,1921.91,1,4,3,143,At Risk,High
14493,7,10,5130.15,4,4,4,444,Champions,Low
14494,26,3,401.46,4,2,2,422,Loyal,Low
14495,51,3,174.8,3,2,1,321,Loyal,Low
14496,312,7,2668.23,2,4,4,244,Need Attention,High
14497,309,2,697.06,2,2,2,222,Need Attention,Low
14498,43,10,3911.27,3,4,4,344,Champions,Low
14499,26,7,2138.97,4,4,3,443,Champions,Low
14500,88,3,356.85,3,2,2,322,Loyal,Low
14501,184,2,251.21,2,2,1,221,Need Attention,Low
14502,20,11,2470.67,4,4,4,444,Champions,Low
14503,3,6,3543.26,4,3,4,434,Champions,Low
14504,47,4,673.26,3,3,2,332,Loyal,Low
14505,17,19,12001.84,4,4,4,444,Champions,Low
14506,17,7,3290.67,4,4,4,444,Champions,Low
14507,24,11,3284.43,4,4,4,444,Champions,Low
14508,22,5,874.94,4,3,2,432,Loyal,Low
14509,534,1,110.95,1,1,1,111,Lost,Low
14510,376,3,1007.28,2,2,3,223,Need Attention,Low
14511,11,5,1314.81,4,3,3,433,Champions,Low
14512,188,7,1223.47,2,4,3,243,Need Attention,High
14513,101,6,788.01,2,3,2,232,Need Attention,High
14514,61,9,4598.98,3,4,4,344,Champions,Low
14515,18,12,3749.26,4,4,4,444,Champions,Low
14516,516,1,163.92,1,1,1,111,Lost,Low
14517,33,2,330.45,3,2,1,321,Loyal,Low
14518,64,1,174.37,3,1,1,311,Promising,Low
14519,684,2,206.09,1,2,1,121,Lost,Low
14520,2,2,270.6,4,2,1,421,Loyal,Low
14521,491,1,199.45,1,1,1,111,Lost,Low
14522,24,8,1758.62,4,4,3,443,Champions,Low
14523,108,1,241.09,2,1,1,211,Lost,Low
14524,32,13,2933.71,3,4,4,344,Champions,Low
14525,20,17,8240.64,4,4,4,444,Champions,Low
14526,389,1,262.4,1,1,1,111,Lost,Low
14527,3,122,27792.3,4,4,4,444,Champions,Low
14528,37,1,364.22,3,1,2,312,Promising,Low
14529,60,3,620.04,3,2,2,322,Loyal,Low
14530,26,16,6197.4,4,4,4,444,Champions,Low
14531,480,1,376.34,1,1,2,112,Lost,Low
14532,236,11,3859.18,2,4,4,244,Need Attention,High
14533,25,11,3466.37,4,4,4,444,Champions,Low
14534,3,26,6271.11,4,4,4,444,Champions,Low
14535,60,9,6030.73,3,4,4,344,Champions,Low
14536,260,1,171.8,2,1,1,211,Lost,Low
14537,58,2,641.4,3,2,2,322,Loyal,Low
14538,65,5,1370.84,3,3,3,333,Champions,Low
14539,16,2,537.48,4,2,2,422,Loyal,Low
14540,10,11,3795.34,4,4,4,444,Champions,Low
14541,59,14,2499.68,3,4,4,344,Champions,Low
14542,186,1,103.25,2,1,1,211,Lost,Low
14543,29,39,14906.77,3,4,4,344,Champions,Low
14544,24,3,2982.43,4,2,4,424,Loyal,Low
14545,674,1,349.25,1,1,2,112,Lost,Low
14546,5,11,5197.9,4,4,4,444,Champions,Low
14547,4,8,4007.54,4,4,4,444,Champions,Low
14548,151,9,2627.49,2,4,4,244,Need Attention,High
14549,311,4,916.55,2,3,3,233,Need Attention,High
14550,11,4,1353.31,4,3,3,433,Champions,Low
14551,18,7,880.04,4,4,2,442,Loyal,Low
14552,152,3,511.28,2,2,2,222,Need Attention,Low
14553,19,9,1841.54,4,4,3,443,Champions,Low
14554,10,4,2381.04,4,3,4,434,Champions,Low
14555,57,6,2315.63,3,3,4,334,Champions,Low
14556,596,3,835.34,1,2,2,122,Lost,Low
14557,85,1,788.38,3,1,2,312,Promising,Low
14558,654,3,655.5,1,2,2,122,Lost,Low
14559,390,1,75.6,1,1,1,111,Lost,Low
14560,7,44,6114.03,4,4,4,444,Champions,Low
14561,76,3,1080.76,3,2,3,323,Loyal,Low
14562,4,26,6729.4,4,4,4,444,Champions,Low
14563,510,2,679.44,1,2,2,122,Lost,Low
14564,435,2,2605.62,1,2,4,124,Lost,Low
14565,96,5,3859.22,3,3,4,334,Champions,High
14566,111,4,4092.0,2,3,4,234,Need Attention,High
14567,57,2,1530.36,3,2,3,323,Loyal,Low
14568,435,1,919.7,1,1,3,113,Lost,Low
14569,1,4,598.98,4,3,2,432,Loyal,Low
14570,281,3,613.75,2,2,2,222,Need Attention,Low
14571,425,1,161.65,1,1,1,111,Lost,Low
14572,3,11,5615.18,4,4,4,444,Champions,Low
14573,180,13,2621.42,2,4,4,244,Need Attention,High
14574,733,1,143.7,1,1,1,111,Lost,Low
14575,488,1,460.71,1,1,2,112,Lost,Low
14576,372,1,70.8,2,1,1,211,Lost,Low
14577,13,7,1374.25,4,4,3,443,Champions,Low
14578,3,1,168.63,4,1,1,411,Promising,Low
14579,432,1,105.56,1,1,1,111,Lost,Low
14580,518,1,14.85,1,1,1,111,Lost,Low
14581,17,2,433.8,4,2,2,422,Loyal,Low
14582,41,1,114.11,3,1,1,311,Promising,Low
14583,6,8,1781.03,4,4,3,443,Champions,Low
14584,169,8,1747.91,2,4,3,243,Need Attention,High
14585,50,5,1143.27,3,3,3,333,Champions,Low
14586,277,1,237.36,2,1,1,211,Lost,Low
14587,19,9,1601.14,4,4,3,443,Champions,Low
14588,578,1,135.39,1,1,1,111,Lost,Low
14589,372,1,79.5,2,1,1,211,Lost,Low
14590,425,20,3006.62,1,4,4,144,At Risk,High
14591,15,4,1447.14,4,3,3,433,Champions,Low
14592,35,3,570.46,3,2,2,322,Loyal,Low
14593,22,12,3712.01,4,4,4,444,Champions,Low
14594,7,2,634.83,4,2,2,422,Loyal,Low
14595,20,8,2164.45,4,4,3,443,Champions,Low
14596,627,1,229.47,1,1,1,111,Lost,Low
14597,11,6,2201.54,4,3,3,433,Champions,Low
14598,44,2,384.04,3,2,2,322,Loyal,Low
14599,390,2,474.54,1,2,2,122,Lost,Low
14600,306,2,865.17,2,2,2,222,Need Attention,Low
14601,11,1,213.96,4,1,1,411,Promising,Low
14602,656,1,205.36,1,1,1,111,Lost,Low
14603,275,1,660.0,2,1,2,212,Lost,Low
14604,633,1,143.86,1,1,1,111,Lost,Low
14605,374,4,937.16,2,3,3,233,Need Attention,High
14606,1,192,30861.06,4,4,4,444,Champions,Low
14607,16,22,24137.63,4,4,4,444,Champions,Low
14608,4,11,3352.94,4,4,4,444,Champions,Low
14609,72,10,1486.2,3,4,3,343,Champions,Low
14610,396,2,24.35,1,2,1,121,Lost,Low
14611,444,2,604.33,1,2,2,122,Lost,Low
14612,415,1,877.7,1,1,2,112,Lost,Low
14613,680,1,76.32,1,1,1,111,Lost,Low
14614,386,1,295.13,1,1,1,111,Lost,Low
14615,394,5,951.76,1,3,3,133,At Risk,High
14616,243,5,527.78,2,3,2,232,Need Attention,High
14617,403,2,190.47,1,2,1,121,Lost,Low
14618,9,7,1342.32,4,4,3,443,Champions,Low
14619,246,2,1291.24,2,2,3,223,Need Attention,Low
14620,206,2,412.78,2,2,2,222,Need Attention,Low
14621,1,9,3000.57,4,4,4,444,Champions,Low
14622,185,1,320.58,2,1,1,211,Lost,Low
14623,32,10,2059.58,3,4,3,343,Champions,Low
14624,57,6,814.07,3,3,2,332,Loyal,Low
14625,196,11,4497.88,2,4,4,244,Need Attention,High
14626,24,11,5410.92,4,4,4,444,Champions,Low
14627,379,1,462.75,2,1,2,212,Lost,Low
14628,91,5,1998.0,3,3,3,333,Champions,High
14629,4,2,959.01,4,2,3,423,Loyal,Low
14630,484,1,338.65,1,1,1,111,Lost,Low
14631,51,6,2025.69,3,3,3,333,Champions,Low
14632,263,1,114.56,2,1,1,211,Lost,Low
14633,266,1,344.9,2,1,1,211,Lost,Low
14634,438,4,2124.46,1,3,3,133,At Risk,High
14635,454,1,215.22,1,1,1,111,Lost,Low
14636,36,2,609.85,3,2,2,322,Loyal,Low
14637,677,1,106.68,1,1,1,111,Lost,Low
14638,51,1,443.6,3,1,2,312,Promising,Low
14639,52,9,4978.96,3,4,4,344,Champions,Low
14640,24,10,3667.06,4,4,4,444,Champions,Low
14641,22,1,110.46,4,1,1,411,Promising,Low
14642,59,1,96.12,3,1,1,311,Promising,Low
14643,170,5,1679.89,2,3,3,233,Need Attention,High
14644,68,7,2247.72,3,4,3,343,Champions,Low
14645,157,3,876.89,2,2,2,222,Need Attention,Low
14646,2,151,528602.52,4,4,4,444,Champions,Low
14647,201,2,519.97,2,2,2,222,Need Attention,Low
14648,416,15,4546.86,1,4,4,144,At Risk,High
14649,5,9,3775.31,4,4,4,444,Champions,Low
14650,589,1,62.5,1,1,1,111,Lost,Low
14651,67,9,2034.12,3,4,3,343,Champions,Low
